index,voted
10752,0.7535
10753,0.6042
10754,0.8172
10755,0.5999
10756,0.7642
10757,0.6899
10758,0.7294
10759,0.5433
10760,0.9678
10761,0.6235
10762,0.5584
10763,0.8936
10764,0.504
10765,0.5039
10766,0.949
10767,0.5966
10768,0.5726
10769,0.8594
10770,0.579
10771,0.6428
10772,0.7937
10773,0.6609
10774,0.7814
10775,0.5766
10776,0.5998
10777,0.7973
10778,0.5718
10779,0.819
10780,0.762
10781,0.6479
10782,0.7263
10783,0.8561
10784,0.5314
10785,0.5033
10786,0.7221
10787,0.7388
10788,0.9019
10789,0.6548
10790,0.6179
10791,0.7025
10792,0.8261
10793,0.8954
10794,0.5672
10795,0.5373
10796,0.7174
10797,0.8716
10798,0.797
10799,0.7426
10800,0.586
10801,0.5022
10802,0.7448
10803,0.6734
10804,0.7996
10805,0.6816
10806,0.5001
10807,0.6007
10808,0.9713
10809,0.8312
10810,0.7434
10811,0.8204
10812,0.7837
10813,0.9466
10814,0.7549
10815,0.6946
10816,0.5766
10817,0.6837
10818,0.6536
10819,0.6016
10820,0.7316
10821,0.7379
10822,0.9649
10823,0.5034
10824,0.5063
10825,0.5117
10826,0.5516
10827,0.5178
10828,0.5555
10829,0.9604
10830,0.7083
10831,0.6266
10832,0.826
10833,0.5424
10834,0.6207
10835,0.6476
10836,0.5507
10837,0.5414
10838,0.6256
10839,0.7169
10840,0.5324
10841,0.6751
10842,0.7824
10843,0.7674
10844,0.9516
10845,0.7157
10846,0.9608
10847,0.5524
10848,0.5981
10849,0.5781
10850,0.7489
10851,0.6239
10852,0.5849
10853,0.5347
10854,0.6974
10855,0.5104
10856,0.5052
10857,0.9529
10858,0.8812
10859,0.8013
10860,0.9557
10861,0.5341
10862,0.6941
10863,0.7406
10864,0.8141
10865,0.8137
10866,0.677
10867,0.6861
10868,0.8008
10869,0.6102
10870,0.8465
10871,0.5214
10872,0.8725
10873,0.5904
10874,0.7281
10875,0.9789
10876,0.5964
10877,0.5392
10878,0.5042
10879,0.5856
10880,0.6708
10881,0.669
10882,0.8006
10883,0.5235
10884,0.7066
10885,0.6296
10886,0.5046
10887,0.636
10888,0.7884
10889,0.9543
10890,0.5049
10891,0.5998
10892,0.7626
10893,0.7251
10894,0.7064
10895,0.5528
10896,0.51
10897,0.66
10898,0.6668
10899,0.8407
10900,0.7524
10901,0.6773
10902,0.88
10903,0.5954
10904,0.9727
10905,0.8652
10906,0.6538
10907,0.8727
10908,0.6277
10909,0.6814
10910,0.7975
10911,0.9502
10912,0.5346
10913,0.5274
10914,0.5548
10915,0.7824
10916,0.5582
10917,0.6564
10918,0.7345
10919,0.5881
10920,0.7122
10921,0.7439
10922,0.6846
10923,0.5818
10924,0.6391
10925,0.6009
10926,0.6397
10927,0.6229
10928,0.8681
10929,0.5211
10930,0.7987
10931,0.6155
10932,0.6912
10933,0.5873
10934,0.6607
10935,0.5209
10936,0.7143
10937,0.7033
10938,0.744
10939,0.7093
10940,0.5814
10941,0.7128
10942,0.7933
10943,0.7792
10944,0.6106
10945,0.5649
10946,0.9588
10947,0.5856
10948,0.897
10949,0.7291
10950,0.8828
10951,0.6861
10952,0.7285
10953,0.5619
10954,0.9297
10955,0.7976
10956,0.5532
10957,0.6483
10958,0.6788
10959,0.6979
10960,0.5373
10961,0.7611
10962,0.7298
10963,0.6409
10964,0.5616
10965,0.8793
10966,0.5491
10967,0.5652
10968,0.5272
10969,0.7943
10970,0.9675
10971,0.5033
10972,0.9553
10973,0.8086
10974,0.8135
10975,0.7156
10976,0.7468
10977,0.7886
10978,0.785
10979,0.8632
10980,0.5957
10981,0.6326
10982,0.5615
10983,0.5635
10984,0.5304
10985,0.9596
10986,0.534
10987,0.7682
10988,0.6229
10989,0.7422
10990,0.9588
10991,0.6282
10992,0.7168
10993,0.6474
10994,0.5156
10995,0.6116
10996,0.6006
10997,0.7498
10998,0.6904
10999,0.7015
11000,0.5676
11001,0.7442
11002,0.6358
11003,0.9706
11004,0.5688
11005,0.7024
11006,0.6106
11007,0.6222
11008,0.7584
11009,0.6863
11010,0.9528
11011,0.9404
11012,0.5381
11013,0.8636
11014,0.5616
11015,0.9734
11016,0.6421
11017,0.7479
11018,0.7432
11019,0.6033
11020,0.7199
11021,0.5643
11022,0.5589
11023,0.6693
11024,0.7195
11025,0.7047
11026,0.8037
11027,0.5335
11028,0.7103
11029,0.7427
11030,0.6053
11031,0.7519
11032,0.7937
11033,0.6307
11034,0.7982
11035,0.5028
11036,0.7563
11037,0.7594
11038,0.6975
11039,0.5468
11040,0.6557
11041,0.9479
11042,0.7825
11043,0.5623
11044,0.7115
11045,0.6139
11046,0.7189
11047,0.5003
11048,0.7024
11049,0.6019
11050,0.5397
11051,0.7269
11052,0.6647
11053,0.6164
11054,0.8569
11055,0.5353
11056,0.6454
11057,0.5865
11058,0.7421
11059,0.7057
11060,0.5819
11061,0.5815
11062,0.6781
11063,0.7363
11064,0.6087
11065,0.6591
11066,0.8082
11067,0.6958
11068,0.5417
11069,0.6778
11070,0.9377
11071,0.6531
11072,0.6155
11073,0.7875
11074,0.5827
11075,0.6368
11076,0.8277
11077,0.6645
11078,0.692
11079,0.6689
11080,0.9732
11081,0.8118
11082,0.5259
11083,0.619
11084,0.6142
11085,0.9748
11086,0.5986
11087,0.6453
11088,0.6111
11089,0.5069
11090,0.6971
11091,0.5731
11092,0.6357
11093,0.9633
11094,0.5957
11095,0.8048
11096,0.5218
11097,0.9682
11098,0.9789
11099,0.7751
11100,0.7111
11101,0.5219
11102,0.7148
11103,0.7034
11104,0.958
11105,0.6369
11106,0.5683
11107,0.6638
11108,0.6081
11109,0.5367
11110,0.6972
11111,0.5121
11112,0.9093
11113,0.9341
11114,0.766
11115,0.5841
11116,0.5417
11117,0.9443
11118,0.5491
11119,0.6304
11120,0.5734
11121,0.7385
11122,0.7387
11123,0.7292
11124,0.6229
11125,0.6936
11126,0.7113
11127,0.741
11128,0.6745
11129,0.5769
11130,0.7314
11131,0.5546
11132,0.9781
11133,0.5972
11134,0.8557
11135,0.653
11136,0.6219
11137,0.6337
11138,0.7116
11139,0.607
11140,0.7999
11141,0.7435
11142,0.565
11143,0.9504
11144,0.6478
11145,0.5464
11146,0.5669
11147,0.5771
11148,0.5187
11149,0.8185
11150,0.7008
11151,0.9079
11152,0.7794
11153,0.664
11154,0.8795
11155,0.7586
11156,0.5175
11157,0.6097
11158,0.532
11159,0.844
11160,0.5207
11161,0.61
11162,0.8181
11163,0.5088
11164,0.7101
11165,0.5605
11166,0.6114
11167,0.7813
11168,0.7632
11169,0.8098
11170,0.6587
11171,0.8105
11172,0.6809
11173,0.749
11174,0.7622
11175,0.7315
11176,0.6934
11177,0.6184
11178,0.7664
11179,0.7568
11180,0.9453
11181,0.6287
11182,0.623
11183,0.6649
11184,0.5702
11185,0.6796
11186,0.8536
11187,0.5968
11188,0.5513
11189,0.6377
11190,0.5712
11191,0.8572
11192,0.5447
11193,0.6712
11194,0.7026
11195,0.7048
11196,0.9677
11197,0.6622
11198,0.6294
11199,0.6236
11200,0.8458
11201,0.5253
11202,0.5719
11203,0.7998
11204,0.85
11205,0.7385
11206,0.9487
11207,0.5285
11208,0.7144
11209,0.5137
11210,0.5139
11211,0.5295
11212,0.619
11213,0.5939
11214,0.5359
11215,0.7041
11216,0.9502
11217,0.6483
11218,0.5787
11219,0.6924
11220,0.5446
11221,0.5159
11222,0.623
11223,0.578
11224,0.5548
11225,0.7657
11226,0.9094
11227,0.5908
11228,0.5018
11229,0.6254
11230,0.9533
11231,0.5366
11232,0.6354
11233,0.8217
11234,0.8542
11235,0.7018
11236,0.9586
11237,0.9732
11238,0.7232
11239,0.6732
11240,0.6869
11241,0.8213
11242,0.9571
11243,0.5649
11244,0.8877
11245,0.7487
11246,0.6086
11247,0.7295
11248,0.6332
11249,0.55
11250,0.5614
11251,0.6537
11252,0.7353
11253,0.6507
11254,0.7881
11255,0.5842
11256,0.5312
11257,0.6885
11258,0.7044
11259,0.6822
11260,0.5426
11261,0.748
11262,0.6603
11263,0.7727
11264,0.9678
11265,0.8109
11266,0.6584
11267,0.556
11268,0.5253
11269,0.7268
11270,0.9488
11271,0.5548
11272,0.9596
11273,0.7774
11274,0.5672
11275,0.9549
11276,0.7042
11277,0.8029
11278,0.7931
11279,0.6777
11280,0.6392
11281,0.6438
11282,0.7997
11283,0.7213
11284,0.7189
11285,0.7368
11286,0.5953
11287,0.5032
11288,0.6279
11289,0.7202
11290,0.6784
11291,0.6237
11292,0.7368
11293,0.7337
11294,0.5749
11295,0.774
11296,0.6523
11297,0.5454
11298,0.7508
11299,0.62
11300,0.5147
11301,0.8988
11302,0.8372
11303,0.5584
11304,0.8682
11305,0.8837
11306,0.6463
11307,0.5091
11308,0.6223
11309,0.7607
11310,0.6026
11311,0.5479
11312,0.548
11313,0.7407
11314,0.517
11315,0.5279
11316,0.9458
11317,0.5979
11318,0.7132
11319,0.5426
11320,0.6275
11321,0.9777
11322,0.7459
11323,0.7933
11324,0.9526
11325,0.746
11326,0.5027
11327,0.9673
11328,0.6968
11329,0.6242
11330,0.5738
11331,0.6937
11332,0.9746
11333,0.7207
11334,0.7389
11335,0.6824
11336,0.7236
11337,0.6223
11338,0.5215
11339,0.8231
11340,0.7523
11341,0.6605
11342,0.6593
11343,0.7785
11344,0.7153
11345,0.6831
11346,0.5017
11347,0.9589
11348,0.8746
11349,0.6182
11350,0.6353
11351,0.7124
11352,0.8881
11353,0.7156
11354,0.6705
11355,0.6977
11356,0.5581
11357,0.9522
11358,0.6763
11359,0.5628
11360,0.6321
11361,0.8268
11362,0.5713
11363,0.5702
11364,0.503
11365,0.5432
11366,0.8324
11367,0.7202
11368,0.5673
11369,0.6921
11370,0.5016
11371,0.9538
11372,0.713
11373,0.9537
11374,0.8919
11375,0.5742
11376,0.9511
11377,0.7497
11378,0.639
11379,0.8695
11380,0.7615
11381,0.647
11382,0.6786
